CODEASSU;CODEINTE;CODECATE;PRIMENETTE;PRIMETOTALE
10068;1110;401;17779.0;25780.0
13194;1110;401;16100.0;23778.0
12955;1110;401;40252.0;52579.0
8975;1110;401;48302.0;62178.0
8438;1110;405;20686.0;29246.0
8975;1110;401;19999.0;28427.0
8454;1110;409;29674.0;39964.0
12747;1110;401;95211.0;118118.0
9887;1110;401;35645.0;47085.0
8724;1110;401;93231.0;115756.0
12384;1110;401;183467.0;223364.0
8287;1110;400;34713.0;45973.0
9250;1110;401;25053.0;34454.0
13795;1110;420;80503.0;100578.0
10788;1110;420;32201.0;42979.0
11561;1110;420;143342.0;175514.0
14427;1110;420;123001.0;151258.0
14046;1110;420;32201.0;42979.0
10732;1110;420;197863.0;240531.0
10537;1110;420;225478.0;273462.0
10230;1110;420;80503.0;100578.0
13576;1110;420;80503.0;100578.0
15077;1110;420;155983.0;190589.0
13007;1110;420;92497.0;114881.0
10538;1110;420;48302.0;62178.0
14608;1110;420;102772.0;127134.0
12962;1110;420;48302.0;62178.0
14204;1110;420;195303.0;237477.0
13630;1110;420;80503.0;100578.0
11848;1110;420;80503.0;100578.0
13199;1110;401;132733.0;162862.0
10705;1110;401;107537.0;132816.0
10756;1110;401;25760.0;35297.0
10933;1110;405;17521.0;25472.0
10182;1110;400;246727.0;1274330.0
8689;1110;401;16100.0;23778.0
9012;1110;400;279831.0;4730982.0
10964;1110;401;131797.0;161746.0
11864;1110;401;139643.0;171102.0
10246;1110;401;20554.0;29089.0
10269;1110;401;74923.0;93924.0
10208;1110;405;19139.0;27398.0
9617;1110;401;425150.0;519917.0
9617;1110;400;430351.0;4581437.0
11788;1110;401;121168.0;149071.0
10348;1110;401;84671.0;105549.0
11270;1110;401;40252.0;52579.0
15034;1110;401;25760.0;35297.0
12651;1110;420;16100.0;23778.0
9223;1110;401;32201.0;42979.0
12120;1110;401;14641.0;22038.0
11271;1110;401;16100.0;23778.0
11271;1110;402;32558.0;43403.0
13399;1110;401;66632.0;84036.0
12343;1110;401;116737.0;143788.0
12618;1110;401;73202.0;91871.0
14439;1110;401;31895.0;42613.0
10130;1110;401;230173.0;279059.0
8276;1110;402;145227.0;149227.0
8492;1110;401;20599.0;29142.0
11848;1110;420;19054.0;27300.0
14762;1110;401;63789.0;80646.0
10209;1110;401;28351.0;38387.0
11228;1110;420;80503.0;100578.0
13085;1110;420;76959.0;96352.0
14160;1110;401;83718.0;104412.0
13990;1110;420;120021.0;147703.0
12951;1110;420;562797.0;675714.0
11797;1110;420;1247868.0;1492660.0
11797;1110;420;71906.0;90326.0
11797;1110;420;511479.0;614517.0
10040;1110;405;15050.0;22525.0
9146;1110;401;105751.0;130686.0
9192;1110;401;14640.0;22037.0
8128;1110;401;59984.0;76109.0
9820;1110;401;32201.0;42979.0
8073;1110;402;109109.0;134691.0
11849;1110;401;51387.0;65857.0
9258;1110;401;110251.0;136052.0
8494;1110;402;124435.0;152966.0
11306;1110;401;23553.0;32665.0
13097;1110;401;66632.0;84036.0
12223;1110;401;84671.0;105549.0
11801;1110;401;16100.0;23778.0
8454;1110;409;29674.0;39964.0
9762;1110;401;300026.0;385017.0
12177;1110;401;105751.0;130686.0
11570;1110;401;204751.0;248743.0
10619;1110;401;66629.0;84034.0
14678;1110;402;27516.0;37391.0
11105;1110;401;32201.0;42979.0
12053;1110;401;65207.0;82336.0
8733;1110;405;15050.0;22525.0
12186;1110;401;39979.0;52253.0
9762;1110;401;214779.0;281571.0
9762;1110;401;252034.0;325998.0
9574;1110;400;254207.0;307721.0
14749;1110;401;26360.0;36012.0
10865;1110;401;103245.0;127698.0
10523;1110;401;6379.0;12185.0
14765;1110;401;42526.0;55290.0
13397;1110;401;20554.0;29089.0
9574;1110;400;291115.0;351733.0
8322;1110;403;274132.0;331481.0
9196;1110;401;110251.0;136052.0
9572;1110;401;84671.0;105549.0
8554;1110;401;61663.0;78111.0
13280;1110;401;73202.0;91871.0
12040;1110;401;83718.0;104412.0
10820;1110;401;87671.0;109126.0
9149;1110;401;19249.0;27532.0
9589;1110;402;126570.0;155513.0
9788;1110;401;7838.0;13924.0
13308;1110;401;93245.0;115773.0
9819;1110;401;105751.0;130686.0
11109;1110;401;66632.0;84036.0
8651;1110;401;-24401.0;-29098.0
12183;1110;401;20554.0;29089.0
8651;1110;401;36602.0;48226.0
10917;1110;401;20554.0;29089.0
11459;1110;401;57959.0;73694.0
8627;1110;400;199438.0;3307228.0
10651;1110;401;6379.0;12185.0
12573;1110;401;18499.0;26638.0
11911;1110;401;14175.0;21482.0
8197;1110;402;30017.0;40373.0
9021;1110;405;9955.0;16450.0
8197;1110;401;25760.0;35297.0
9589;1110;402;110927.0;136859.0
13787;1110;401;73415.0;92125.0
8032;1110;401;19999.0;28427.0
10728;1110;401;19054.0;27300.0
8396;1110;405;9955.0;16450.0
14724;1110;401;93245.0;115773.0
10435;1110;401;85673.0;106743.0
8278;1110;401;14175.0;18175.0
8771;1110;405;16722.0;24519.0
9079;1110;401;84671.0;105549.0
8689;1110;402;26609.0;36310.0
8654;1110;401;14641.0;22038.0
8494;1110;401;100391.0;124294.0
9097;1110;401;105751.0;109751.0
8496;1110;401;1382040.0;1652661.0
9258;1110;401;84671.0;105549.0
12725;1110;401;251074.0;303984.0
13107;1110;401;64910.0;81983.0
8494;1110;401;61663.0;78111.0
10130;1110;401;2448322.0;2933145.0
8653;1110;400;88996.0;720991.0
11661;1110;405;11061.0;17768.0
14467;1110;401;84671.0;105549.0
13790;1110;401;60953.0;77264.0
8338;1110;401;93245.0;115773.0
10191;1110;401;84640.0;105511.0
8338;1110;401;82000.0;97786.0
10068;1110;401;17779.0;25780.0
10755;1110;401;32201.0;42979.0
13720;1110;401;84671.0;105549.0
10874;1110;402;89837.0;111710.0
10945;1110;401;18499.0;26638.0
14517;1110;401;14175.0;21482.0
10196;1110;401;105751.0;130686.0
14251;1110;420;148107.0;181195.0
14251;1110;401;66632.0;84036.0
14705;1110;401;74923.0;93924.0
8726;1110;402;109327.0;134951.0
9250;1110;401;25053.0;34454.0
9504;1110;405;11061.0;17768.0
9503;1110;401;57410.0;73039.0
11522;1110;405;16722.0;24519.0
9505;1110;401;80503.0;100578.0
15136;1110;405;10739.0;17384.0
12053;1110;401;84671.0;105549.0
12410;1110;401;20554.0;29089.0
14104;1110;402;98182.0;121660.0
11725;1110;401;105751.0;130686.0
8278;1110;400;14175.0;181750.0
8278;1110;400;14175.0;381675.0
10756;1110;401;25760.0;35297.0
8278;1110;401;14175.0;18175.0
8051;1110;400;16184.0;37868.0
8051;1110;400;16184.0;73236.0
14347;1110;401;248008.0;300327.0
10948;1110;405;9955.0;16450.0
10963;1110;400;10524.0;101202.0
9860;1110;401;36999.0;48699.0
8689;1110;401;16100.0;23778.0
10624;1110;401;14175.0;21482.0
13457;1110;401;73202.0;91871.0
10246;1110;401;20554.0;29089.0
12756;1110;401;233551.0;283089.0
10364;1110;401;108751.0;134263.0
14170;1110;401;93245.0;115773.0
9739;1110;401;41109.0;53601.0
8567;1110;401;14600.0;21989.0
9754;1110;401;14175.0;21482.0
12120;1110;401;14175.0;21482.0
10874;1110;403;247219.0;299387.0
9589;1110;400;247219.0;385115.0
14731;1110;401;66629.0;84034.0
13413;1110;401;84671.0;105549.0
8632;1110;401;283729.0;344357.0
8637;1110;401;1984550.0;2380042.0
10287;1110;401;14640.0;22037.0
9762;1110;400;1356521.0;1630577.0
9762;1110;400;793142.0;970672.0
9762;1110;400;1185828.0;1438247.0
8435;1110;401;41109.0;53601.0
14605;1110;401;80503.0;100578.0
11479;1110;401;94211.0;98211.0
12788;1110;401;94211.0;98211.0
8269;1110;401;95389.0;99389.0
10399;1110;401;73998.0;77998.0
10399;1110;404;151356.0;186166.0
12952;1110;401;451522.0;551366.0
8492;1110;401;18499.0;26638.0
14051;1110;405;9955.0;16450.0
10196;1110;401;66632.0;84036.0
12955;1110;401;60015.0;76146.0
9210;1110;405;11061.0;17768.0
14605;1110;401;-88553.0;-105577.0
9192;1110;401;14640.0;22037.0
8627;1110;400;64950.0;82031.0
15118;1110;401;104537.0;129239.0
8646;1110;400;494796.0;594585.0
11135;1110;401;82423.0;102868.0
8235;1110;401;84671.0;105549.0
8278;1110;400;14175.0;49525.0
10710;1110;401;14600.0;21989.0
14057;1110;402;45569.0;58920.0
10874;1110;402;302827.0;365699.0
11190;1110;401;73202.0;91871.0
12537;1110;401;84671.0;105549.0
8197;1110;401;16100.0;23778.0
9991;1110;401;73202.0;91871.0
14139;1110;401;73202.0;91871.0
8621;1110;405;9955.0;16450.0
10729;1110;400;112659.0;159363.0
9258;1110;401;66632.0;84036.0
10364;1110;401;84671.0;105549.0
10816;1110;401;73202.0;91871.0
12183;1110;401;84671.0;105549.0
14063;1110;401;73202.0;91871.0
8655;1110;401;10278.0;16834.0
12994;1110;401;66632.0;84036.0
10432;1110;401;73415.0;92125.0
11380;1110;401;73415.0;92125.0
8454;1110;409;29674.0;39964.0
8454;1110;409;29674.0;39964.0
8693;1110;401;41109.0;53601.0
14742;1110;401;123353.0;151677.0
8278;1110;400;14175.0;375079.0
8051;1110;400;14175.0;80875.0
12340;1110;401;71289.0;89590.0
9762;1110;400;1296612.0;3155223.0
11911;1110;401;14175.0;21482.0
8717;1110;401;66632.0;84036.0
13420;1110;401;71289.0;89590.0
14772;1110;401;18499.0;26638.0
8460;1110;401;24260.0;33508.0
10435;1110;401;85673.0;106743.0
13140;1110;401;16100.0;23778.0
9188;1110;402;27569.0;37455.0
11330;1110;405;17223.0;25117.0
12573;1110;401;20554.0;29089.0
10729;1110;405;9955.0;16450.0
15091;1110;401;109211.0;134813.0
11341;1110;401;87890.0;107000.0
8551;1110;401;87671.0;109126.0
11333;1110;402;106770.0;131902.0
8438;1110;405;28672.0;38770.0
12155;1110;402;114502.0;141122.0
12155;1110;401;66632.0;84036.0
14774;1110;405;9955.0;16450.0
12343;1110;401;96245.0;119348.0
13643;1110;401;105162.0;129984.0
9589;1110;402;109327.0;134951.0
9869;1110;401;36602.0;48226.0
12495;1110;401;14175.0;21482.0
8032;1110;401;19999.0;28427.0
9589;1110;403;247219.0;299387.0
9589;1110;403;247219.0;299387.0
9384;1110;401;20554.0;29089.0
13153;1110;402;109327.0;134951.0
13152;1110;401;1634031.0;1953162.0
8036;1110;401;111653.0;137725.0
8051;1110;400;16184.0;37868.0
10208;1110;401;73202.0;91871.0
13186;1110;401;73202.0;91871.0
11624;1110;400;87671.0;109126.0
11340;1110;401;28351.0;38400.0
14745;1110;405;8699.0;14951.0
10728;1110;401;102889.0;127273.0
10651;1110;401;6379.0;12185.0
10068;1110;401;20554.0;29089.0
14827;1110;401;73202.0;91871.0
12205;1110;401;18499.0;26638.0
8228;1110;405;9955.0;16450.0
14948;1110;405;9955.0;16450.0
10166;1110;405;16722.0;24519.0
9250;1110;401;25053.0;34454.0
11369;1110;401;84671.0;105549.0
13425;1110;402;110927.0;136859.0
13670;1110;401;84671.0;105549.0
11450;1110;401;18499.0;26638.0
9774;1110;401;129958.0;159554.0
14147;1110;401;116668.0;143705.0
8699;1110;401;84671.0;105549.0
12410;1110;401;20554.0;29089.0
13152;1110;401;1744394.0;2084767.0
14776;1110;401;123353.0;151677.0
14123;1110;401;105988.0;130969.0
10246;1110;401;20554.0;29089.0
13037;1110;401;93245.0;115773.0
9763;1110;401;66629.0;84034.0
12176;1110;401;74923.0;93924.0
9223;1110;401;16100.0;23778.0
13421;1110;405;10739.0;17384.0
9430;1110;401;102889.0;127273.0
13908;1110;403;240164.0;290974.0
9820;1110;401;52327.0;66977.0
9676;1110;403;58065.0;62065.0
12120;1110;401;15675.0;23271.0
14385;1110;401;107389.0;132639.0
8454;1110;409;29674.0;39964.0
9110;1110;401;43918.0;56950.0
10729;1110;402;103182.0;127623.0
10208;1110;401;66632.0;84036.0
11432;1110;401;19999.0;28427.0
14712;1110;405;9955.0;16450.0
13909;1110;401;66632.0;84036.0
14019;1110;401;122702.0;150900.0
10209;1110;401;28351.0;38387.0
8237;1110;401;116668.0;143705.0
14025;1110;401;82423.0;102868.0
8492;1110;401;18499.0;26638.0
14708;1110;401;744668.0;892595.0
10162;1110;401;417414.0;502344.0
13308;1110;401;84671.0;105549.0
11982;1110;405;10739.0;17384.0
13368;1110;401;28351.0;38387.0
8567;1110;401;14600.0;21989.0
10523;1110;401;28351.0;38387.0
10874;1110;402;106127.0;131135.0
14194;1110;401;84671.0;105549.0
8494;1110;402;124435.0;152966.0
10287;1110;401;14640.0;22037.0
10626;1110;401;41624.0;54215.0
11531;1110;405;9955.0;16450.0
9751;1110;401;60715.0;76981.0
10624;1110;401;15675.0;23271.0
10265;1110;401;243099.0;294474.0
10744;1110;401;71289.0;89590.0
15059;1110;401;132792.0;162933.0
12994;1110;401;84671.0;105549.0
10531;1110;401;189234.0;230240.0
8287;1110;400;223607.0;1224168.0
9012;1110;400;45952.0;59376.0
12183;1110;401;26360.0;36012.0
11982;1110;405;10739.0;17384.0
9487;1110;401;73202.0;91871.0
13865;1110;401;48302.0;62178.0
13864;1110;401;116668.0;143705.0
9198;1110;401;95211.0;118118.0
14828;1110;401;51387.0;65857.0
8320;1110;400;206920.0;4340760.0
9495;1110;401;73202.0;91871.0
14640;1110;401;16100.0;23778.0
14775;1110;401;93245.0;115773.0
8655;1110;401;10278.0;16834.0
11298;1110;401;74696.0;93654.0
8751;1110;401;77080.0;96496.0
14113;1110;401;73202.0;91871.0
9151;1110;401;20554.0;29089.0
10651;1110;401;10000.0;16503.0
8078;1110;402;16184.0;23877.0
15057;1110;401;770251.0;923102.0
9258;1110;401;66632.0;84036.0
11911;1110;401;14175.0;21482.0
14361;1110;401;618744.0;742430.0
15121;1110;401;116668.0;143705.0
10435;1110;401;89425.0;111217.0
8460;1110;401;24260.0;33508.0
15147;1110;401;81397.0;101644.0
8197;1110;401;25760.0;35297.0
9188;1110;401;16100.0;23778.0
13003;1110;401;80503.0;100578.0
8689;1110;401;16100.0;23778.0
12573;1110;401;18499.0;26638.0
14638;1110;401;110832.0;136745.0
14263;1110;401;47026.0;60656.0
9192;1110;401;14640.0;22037.0
11945;1110;401;93245.0;115773.0
13038;1110;401;93245.0;115773.0
13253;1110;401;56199.0;71596.0
8286;1110;401;113471.0;139893.0
8197;1110;402;24242.0;33487.0
9869;1110;401;39189.0;51311.0
12971;1110;401;251202.0;304137.0
10062;1110;401;66632.0;84036.0
10178;1110;402;1061511.0;1270430.0
10933;1110;402;157503.0;192400.0
13155;1110;401;367078.0;442319.0
14772;1110;401;18499.0;26638.0
12621;1110;401;93522.0;116103.0
13168;1110;401;64910.0;81983.0
14812;1110;401;39189.0;51311.0
8776;1110;401;73202.0;91871.0
11400;1110;401;48302.0;62178.0
10953;1110;401;105751.0;130686.0
9079;1110;401;84671.0;105549.0
11403;1110;401;85198.0;108562.0
11946;1110;400;218871.0;265581.0
21332;1110;401;146203.0;178926.0
11946;1110;400;111041.0;136995.0
26579;1110;401;1284750.0;1536639.0
9584;1110;401;680371.0;815921.0
9584;1110;401;680371.0;815921.0
13159;1110;401;83742.0;104440.0
10403;1110;401;84671.0;105549.0
8395;1110;400;73202.0;176586.0
9574;1110;400;238418.0;807419.0
12742;1110;401;73202.0;91871.0
11404;1110;401;20554.0;29089.0
21023;1110;400;305237.0;2028009.0
21023;1110;401;624812.0;749666.0
21023;1110;400;1411195.0;18517156.0
8373;1110;402;109327.0;134951.0
8454;1110;403;50042.0;64253.0
8494;1110;401;91217.0;113354.0
9379;1110;401;138645.0;169914.0
10755;1110;401;32201.0;42979.0
22550;1110;405;11061.0;17768.0
10068;1110;401;20554.0;29089.0
10069;1110;401;84671.0;105549.0
13037;1110;401;116667.0;143704.0
10651;1110;401;35439.0;46839.0
11114;1110;401;23513.0;32617.0
12758;1110;401;154505.0;188826.0
8646;1110;400;477848.0;6813269.0
8396;1110;405;9955.0;16450.0
13539;1110;401;65702.0;82927.0
22081;1110;401;80503.0;100578.0
11346;1110;401;108792.0;134312.0
9596;1110;401;105751.0;130686.0
21914;1110;401;80503.0;100578.0
8235;1110;402;106127.0;131135.0
9250;1110;401;25053.0;34454.0
16958;1110;401;93245.0;115773.0
26690;1110;401;102772.0;127134.0
13117;1110;402;109327.0;134951.0
21333;1110;401;105772.0;130711.0
8322;1110;403;274132.0;331481.0
21034;1110;401;27498.0;37370.0
26641;1110;401;133297.0;163535.0
8210;1110;401;66629.0;84034.0
22899;1110;401;80503.0;100578.0
10208;1110;401;108751.0;134263.0
14286;1110;405;17223.0;25117.0
9589;1110;400;247132.0;384980.0
14680;1110;401;66632.0;84036.0
17866;1110;401;73202.0;91871.0
10130;1110;401;788680.0;945079.0
26463;1110;405;11061.0;17768.0
8858;1110;401;84671.0;105549.0
8235;1110;401;66632.0;84036.0
10130;1110;401;1188521.0;1421890.0
12445;1110;401;36502.0;48107.0
8197;1110;401;16100.0;23778.0
9465;1110;401;136129.0;166912.0
10182;1110;403;70551.0;88710.0
15035;1110;401;124168.0;152649.0
12844;1110;401;58768.0;74658.0
12120;1110;401;15675.0;23271.0
18797;1110;401;93747.0;116371.0
8829;1110;401;66632.0;84036.0
20295;1110;401;84921.0;105847.0
10625;1110;401;66632.0;84036.0
21211;1110;401;48302.0;62178.0
8353;1110;401;105751.0;130686.0
10170;1110;401;16100.0;23778.0
9895;1110;401;73202.0;91871.0
26413;1110;401;73202.0;91871.0
11809;1110;401;63789.0;80646.0
14280;1110;401;105751.0;130686.0
11600;1110;401;113251.0;139630.0
21267;1110;401;14175.0;21482.0
8282;1110;401;86102.0;107254.0
26652;1110;401;73202.0;91871.0
11306;1110;401;25760.0;35297.0
12879;1110;401;77822.0;97380.0
19504;1110;405;16722.0;24519.0
22935;1110;401;96245.0;119051.0
13985;1110;401;93245.0;115773.0
10287;1110;401;14640.0;22037.0
10729;1110;402;117363.0;144534.0
22937;1110;402;122163.0;150258.0
11842;1110;401;69632.0;87613.0
13773;1110;401;93245.0;115773.0
10371;1110;401;100199.0;124065.0
10040;1110;405;10739.0;17384.0
12409;1110;401;51387.0;65857.0
22628;1110;401;71289.0;89590.0
22101;1110;401;23553.0;32665.0
14765;1110;401;42526.0;55290.0
9589;1110;402;109327.0;134951.0
9382;1110;401;44002.0;57051.0
11963;1110;405;9955.0;16450.0
12183;1110;401;105889.0;130850.0
22263;1110;401;175344.0;218924.0
23002;1110;401;39999.0;52277.0
10208;1110;401;73202.0;91872.0
12186;1110;401;66632.0;84036.0
8655;1110;401;41109.0;53601.0
8492;1110;401;93747.0;116371.0
8128;1110;401;53319.0;68161.0
8726;1110;401;66632.0;84036.0
11495;1110;401;83742.0;104440.0
26510;1110;401;122668.0;150860.0
21140;1110;401;14175.0;21482.0
10651;1110;401;49999.0;64202.0
9589;1110;403;69680.0;87671.0
9589;1110;400;247219.0;299387.0
13261;1110;401;187887.0;228634.0
13938;1110;401;87172.0;108530.0
12739;1110;401;110869.0;136790.0
8378;1110;401;73202.0;91871.0
22718;1110;401;80503.0;100578.0
14174;1110;402;109091.0;134669.0
12205;1110;401;19999.0;28427.0
11857;1110;401;66632.0;84036.0
11336;1110;401;73202.0;91871.0
8413;1110;402;109327.0;134951.0
8655;1110;401;59744.0;75822.0
26441;1110;401;307528.0;371305.0
8693;1110;401;20554.0;29089.0
11911;1110;401;14175.0;21482.0
26626;1110;401;71289.0;89590.0
23104;1110;405;11061.0;17768.0
22062;1110;401;113251.0;139630.0
10017;1110;400;18580.0;69471.0
14617;1110;401;93245.0;115773.0
14595;1110;405;9665.0;16104.0
10435;1110;401;76730.0;96079.0
10040;1110;401;66632.0;84036.0
10464;1110;402;106127.0;131135.0
22385;1110;401;90747.0;112794.0
8960;1110;401;20554.0;29089.0
11459;1110;401;77278.0;96732.0
26945;1110;401;145345.0;177903.0
10624;1110;401;15675.0;23271.0
14136;1110;401;60714.0;76980.0
21023;1110;400;-130350.0;-876132.0
8460;1110;401;24260.0;33508.0
17304;1110;401;73202.0;91871.0
13138;1110;401;73202.0;91871.0
11488;1110;402;120563.0;148350.0
9223;1110;401;66632.0;84036.0
10040;1110;401;66632.0;84036.0
12324;1110;401;84671.0;105549.0
21988;1110;402;162789.0;198705.0
8494;1110;401;61663.0;78111.0
10370;1110;401;84671.0;105549.0
11979;1110;401;73202.0;91871.0
8225;1110;401;40252.0;52579.0
10787;1110;401;80503.0;100578.0
14568;1110;405;9955.0;16450.0
22283;1110;401;93245.0;115773.0
10130;1110;401;375524.0;452390.0
23080;1110;401;73202.0;91871.0
26520;1110;401;85745.0;106829.0
12392;1110;401;66632.0;84036.0
9151;1110;401;93245.0;115773.0
14680;1110;401;116668.0;143705.0
9906;1110;401;356442.0;430290.0
14923;1110;401;93245.0;115773.0
26533;1110;401;73202.0;91871.0
17707;1110;405;11061.0;17768.0
9596;1110;401;60715.0;76981.0
9500;1110;401;77172.0;96605.0
14772;1110;401;18499.0;26638.0
22401;1110;401;14257.0;21580.0
8305;1110;401;82423.0;102868.0
8197;1110;401;25760.0;35297.0
10068;1110;401;20554.0;29089.0
21667;1110;401;14640.0;22037.0
16514;1110;405;9665.0;16104.0
10729;1110;405;9955.0;16450.0
22150;1110;401;73202.0;91871.0
10599;1110;401;66823.0;84264.0
26541;1110;401;73202.0;91871.0
26695;1110;401;105988.0;130969.0
20262;1110;401;23553.0;32665.0
12746;1110;402;127029.0;156061.0
10336;1110;401;73202.0;91871.0
22450;1110;401;102772.0;127134.0
21034;1110;401;39999.0;52277.0
9250;1110;401;25053.0;34454.0
9822;1110;401;108751.0;134263.0
9822;1110;401;84671.0;105549.0
11300;1110;401;21154.0;29804.0
10945;1110;401;83247.0;103850.0
12389;1110;401;105988.0;130969.0
11346;1110;401;123353.0;151677.0
8554;1110;401;41109.0;53601.0
9188;1110;401;73202.0;91871.0
10016;1110;401;83247.0;103850.0
13908;1110;401;108751.0;134263.0
12873;1110;401;40252.0;52579.0
20085;1110;401;16100.0;23778.0
22867;1110;401;16100.0;23778.0
10842;1110;401;66632.0;84036.0
11455;1110;401;73202.0;91871.0
10208;1110;401;73202.0;91871.0
10208;1110;401;73202.0;91871.0
14353;1110;405;9987.0;16488.0
9985;1110;401;77278.0;96732.0
9584;1110;401;426727.0;513450.0
10877;1110;401;60715.0;76981.0
10392;1110;401;93245.0;115773.0
8567;1110;401;14600.0;21989.0
8322;1110;403;274132.0;331481.0
9192;1110;401;14640.0;22037.0
9596;1110;401;108751.0;134263.0
9731;1110;401;73202.0;91871.0
12120;1110;401;15675.0;23271.0
21944;1110;401;80503.0;100578.0
26422;1110;401;92497.0;114881.0
10170;1110;401;16100.0;23778.0
17302;1110;401;66823.0;84264.0
14342;1110;401;73202.0;91871.0
21267;1110;401;56702.0;72195.0
8731;1110;405;18580.0;26735.0
11145;1110;405;8960.0;15262.0
10068;1110;401;71289.0;89590.0
13412;1110;400;67822.0;190293.0
9151;1110;401;116668.0;143705.0
14009;1110;401;51452.0;65934.0
22233;1110;401;32201.0;42979.0
8078;1110;402;75011.0;94029.0
11404;1110;401;20554.0;29089.0
9738;1110;401;66632.0;84036.0
11964;1110;401;40252.0;52579.0
8465;1110;401;116501.0;142909.0
22285;1110;410;83010.0;103567.0
22844;1110;401;41109.0;53601.0
12622;1110;401;968438.0;1159441.0
13717;1110;401;320174.0;386385.0
8632;1110;401;80503.0;100578.0
8061;1110;403;235164.0;285011.0
10068;1110;401;0.0;1.0
26862;1110;401;73202.0;91871.0
8689;1110;402;26609.0;36310.0
13368;1110;401;15675.0;23271.0
21199;1110;401;16100.0;23778.0
8494;1110;402;120032.0;147716.0
15149;1110;401;66632.0;84036.0
9746;1110;405;9955.0;16450.0
12177;1110;401;93245.0;115773.0
13300;1110;401;180227.0;219499.0
13267;1110;401;73202.0;91871.0
12552;1110;401;84671.0;105549.0
26717;1110;401;111751.0;137841.0
9230;1110;402;109327.0;134951.0
10435;1110;401;76730.0;96079.0
26602;1110;401;80503.0;100578.0
9626;1110;401;46452.0;59973.0
26588;1110;401;40252.0;52579.0
14772;1110;401;18499.0;26638.0
9589;1110;402;0.0;0.0
9589;1110;402;0.0;0.0
21507;1110;401;16100.0;23778.0
